measured_x,measured_y,theory_x,theory_y,vlt_mask_x,vlt_mask_y
4.990562939334868,0.00007143903742223704,2.6966270896095454,0.00004290809020413281,4.228074901057356,0.0020984724366500548
5.155298009333096,0.00006392673600563674,2.8284151456081275,0.000043956997209737987,4.393398310591293,0.002303905882040843
5.320033079331324,0.00005915294161748079,2.9602032016067095,0.000047767126275441504,4.541659873589698,0.0024179226197695806
5.484768149329552,0.00006062062430671169,3.0919912576052915,0.00005527769952150663,4.689333097052394,0.002292840985968106
5.64950321932778,0.00006424085940855017,3.2237793136038744,0.00006098697168699615,4.877494777654267,0.0020236710828758393
5.818356666075964,0.00005679462155725032,3.3555673696024564,0.0000614339035127175,5.015273199834603,0.0016954342651613462
5.9872101128241475,0.000050897070939219516,3.4873554256010384,0.0000533559186690195,5.166280347332979,0.001378674871537725
6.1519451828223755,0.000043735357437604905,3.606788351349754,0.00004153641259606094,5.3159147025813684,0.0012378904430135225
6.316680252820603,0.000038630022474735846,3.705629393348691,0.00003161136578725971,5.4588812097584025,0.0011507256316787037
6.481415322818831,0.00003481758057726989,3.787996928347805,0.00002340537315253266,5.628911335578001,0.001084215459872037
6.6461503928170576,0.000044990176542407525,3.8621277098470075,0.000017520963856531825,5.778545690826391,0.0009730140743653665
6.819122216315197,0.00004262857051214981,3.9403768680961657,0.000013161887725168064,5.958969815110166,0.0009039682086466776
6.983857286313425,0.00003906042479718061,4.022744403095279,0.000009908069133530698,6.111938094394233,0.000931057950399751
7.148592356311653,0.00004252422071674976,4.121585445094215,0.000007400462198657361,6.2487270364463345,0.0010169696535357435
7.313327426309881,0.000045082158565169614,4.245136747592888,0.000005529628117001052,6.420228011105204,0.001105828717056443
7.478062496308109,0.00004353928267328007,4.372806426841514,0.000004157635336556817,6.573196290389271,0.001102993040126302
7.6495807750709695,0.00003177891295475424,4.50047610609014,0.0000033467693551877573,6.7157052001496425,0.0010279445704772956
7.815769389804476,0.000023565127203344485,4.632264162088722,0.0000031076171379377505,6.871013763364639,0.0008608166494791631
7.980504459802704,0.00001747837204952863,4.764052218087304,0.000003846976329603329,7.022295469313013,0.0007305710976187618
8.145239529800932,0.000019644349704238353,4.895840274085886,0.000004862244510463678,7.1944828400968746,0.0006651195089387986
8.30997459979916,0.000018781209196856285,5.02762833008447,0.000005626750277998006,7.342156063559571,0.0006832948547467434
8.477455254297357,0.00001988189062224413,5.159416386083052,0.000005361421807406689,7.489829287022268,0.0006894630111809381
8.647681493295527,0.00001850893650243704,5.291204442081634,0.000004379923214667849,7.6702534113060405,0.000678535575818872
8.812416563293755,0.00001722498668961348,5.422992498080216,0.0000034751123349283486,7.821260558804418,0.0005795039844206086
8.977151633291983,0.00001661680830252172,5.554780554078798,0.000003052262389078372,7.974621064445625,0.0005053413816411333
9.141886703290211,0.00001688019841004523,5.686568610077382,0.0000034170478310350774,8.127589343729694,0.00047392276243330756
9.306621773288438,0.000017547225770611126,5.818356666075964,0.000003990016812991725,8.280557623013761,0.00044962265553849794
9.479593596786577,0.000018077424632100488,5.950144722074546,0.0000043971773393958796,8.470591293047432,0.0004483977257959217
9.644328666784805,0.000010012120272064386,6.081932778073128,0.000004147683821324969,8.618852856045837,0.0004224810268371101
9.809063736783033,0.000009574648228785413,6.21372083407171,0.000003694509759869698,8.762996042294287,0.0003985096766804019
9.97379880678126,0.000009566829302656724,6.345508890070292,0.0000034401562939295995,8.915375982042647,0.0003646687185837499
10.138533876779489,0.000009566829302656724,6.477296946068876,0.0000037975999104028554,9.058342489219681,0.0003550256573840242
10.307387323527673,0.000009566829302656724,6.609085002067458,0.000004576070964735825,9.211899108039457,0.0003844391303995108
10.476240770275856,0.000009566829302656724,6.74087305806604,0.000005274801400841053,9.385459271073305,0.00041415723118693826
10.640975840274084,0.000009566829302656724,6.872661114064622,0.000005325407682956309,9.538427550357373,0.0004130952076675501
10.805710910272312,0.000009574648228785413,7.004449170063204,0.000004399647756721545,9.684335755212947,0.0003785620156738971
10.97044598027054,0.000009582473545286906,7.111526965562053,0.0000033490258158577265,9.8494238289326,0.00032322365340318337
11.135181050268768,0.000009574648228785413,7.198012877311122,0.0000024810483268187495,9.996155709138163,0.000282498775461674
11.308152873766907,0.000009574648228785413,7.309209049559925,0.000001910677124547791,10.156380176029298,0.0002655592552442994
11.472887943765135,0.000009574648228785413,7.440997105558507,0.0000016961916527081949,10.310329021206213,0.00026973972919053685
11.637623013763363,0.000009574648228785413,7.572785161557091,0.000002171713383888255,10.46329730049028,0.0002788952454816381
11.80235808376159,0.000009566829302656724,7.704573217555673,0.0000027096268227187917,10.598615393703112,0.0002680138192926028
11.967093153759818,0.000009566829302656724,7.836361273554255,0.0000029777559875810945,10.752172012522887,0.0002469526190170611
12.135946600508001,0.000009566829302656724,7.968149329552837,0.000002677854830840123,10.900433575521292,0.00023085669637467612
12.304800047256185,0.000009566829302656724,8.099937385551419,0.000002216071945509224,11.048106798983989,0.00022249129908454119
12.469535117254413,0.000009574648228785413,8.231725441550001,0.000002069306601599925,11.221666962017837,0.00023059751550483576
12.63427018725264,0.000009574648228785413,8.363513497548583,0.000002363934201099858,11.369928525016242,0.0002355720842650499
12.799005257250869,0.000011605896236135912,8.495301553547167,0.000003112857835262491,11.518190088014647,0.00022270562747805141
12.963740327249097,0.000009574648228785413,8.627089609545749,0.000003825429924164269,11.682925158012875,0.00020219753746145893
13.136712150747236,0.000011697516111506082,8.75887766554433,0.000004166362496714807,11.83118672101128,0.00018544332555697394
13.301447220745464,0.000009995264220583203,8.890665721542913,0.000003949881364736196,11.979448284009685,0.00017650039825068583
13.466182290743692,0.000012248858320214992,9.022453777541495,0.0000035143691231206294,12.153008447043533,0.00018304844952743332
13.63091736074192,0.00001696574300252969,9.154241833540077,0.0000033056692993222957,12.305976726327602,0.00019294140495495409
13.795652430740146,0.000036622834909975536,9.28602988953866,0.000003522273537223626,12.459925571504517,0.00019889354551883668
13.967170709503007,0.00005781240302236296,9.417817945537243,0.000004108269213076548,12.630151810502685,0.00018523512989629474
14.133359324236514,0.00008820570373784576,9.549606001535825,0.000004591518185740834,12.77841337350109,0.00016874526022917297
14.298094394234743,0.00012872387084140942,9.685027919372603,0.000004749567520189467,12.921379880678124,0.00015590958546631882
14.46282946423297,0.00017374637500143777,9.813182113532989,0.000004152345624806591,13.08376159253352,0.00014905917398763845
14.6275645342312,0.00022814976381080586,9.94497016953157,0.000003365619746089546,13.23672987181759,0.00014867694150046983
14.6275645342312,0.0001839908552877475,10.076758225530154,0.000002802496395546059,13.390678716994504,0.00014763084854875768
14.795045188729398,0.0003166114711744605,10.208546281528736,0.000002682370775380615,13.55325654202847,0.0001417798198091511
14.94409120444208,0.0003398624466749402,10.340334337527318,0.000003119859182164777,13.700929765491166,0.00013433757123040805
,,10.4721223935259,0.0000036552931945761256,13.848602988953862,0.00013026159466315954
,,10.603910449524482,0.000004021515013190428,14.02275149152342,0.00013572437779433178
,,10.74210486935633,0.000003949634872999168,14.175719770807488,0.00014472219955170994
,,10.867486561521646,0.000003350530968103376,14.31365270640124,0.00014618840318355973
,,10.99927461752023,0.000002887175330989819,14.492687695670151,0.00014879628374390546
,,11.131062673518812,0.000002656880743390938,14.643122846397697,0.00013663736807154002
,,11.262850729517394,0.0000027680802926732526,14.782003662354535,0.00012417889919299945
,,11.394638785515976,0.0000029247144037756814,14.92408766022801,0.00011803121159686868
,,11.526426841514558,0.0000029577535929604253,1.382716049382716,0.04520353656360247
,,11.65821489751314,0.0000026419999058719207,,
,,11.790002953511724,0.000002231058571057535,,
,,11.921791009510306,0.0000019573844613659347,,
,,12.053579065508888,0.000002033588732673249,,
,,12.18536712150747,0.000002454587104566176,,
,,12.317155177506052,0.000002942840021197513,,
,,12.448943233504634,0.000003246786726034148,,
,,12.580731289503216,0.0000031462547711710246,,
,,12.7125193455018,0.0000028742315194891086,,
,,12.844307401500382,0.000002647942213177861,,
,,12.976095457498964,0.0000026613613171508327,,
,,13.107883513497546,0.000002846918273292889,,
,,13.239671569496128,0.0000029995779256650614,,
,,13.37145962549471,0.000002942840021197513,,
,,13.503247681493294,0.000002679359300289292,,
,,13.635035737491874,0.0000025315959752106346,,
,,13.766823793490458,0.000002619834776617634,,
,,13.898611849489042,0.0000032231663432125632,,
,,14.02216315198771,0.000004269238580572594,,
,,14.121004193986648,0.000005634973130616159,,
,,14.199253352235806,0.000007618975055983289,,
,,14.269265756985051,0.000010153697396789819,,
,,14.33104140823439,0.000013426417366436997,,
,,14.388698682733766,0.000018015161299446174,,
,,14.446355957233147,0.000024141187030150398,,
,,14.504013231732527,0.00003214336625993776,,
,,14.561670506231907,0.00004236075831151154,,
,,14.623446157481242,0.00005694794493438224,,
,,14.693458562230488,0.00007726043655796925,,
,,14.746997459979914,0.00009504710019929312,,
,,14.895475779649368,0.0001377476852305568,,
,,14.976449878906015,0.00017967251172550192,,
,,1.1280051981806367,0.08199608244604951,,
,,1.018843404808317,0.1320351779716296,,
,,0.8914879792072776,0.22122162910704501,,
,,0.6185834957764782,0.5092095636773398,,
,,0.7823261858349579,0.3162277660168381,,
,,0.4548408057179989,0.699564215671263,,
,,0.29109811565951915,0.8877197088985865,,
,,0.09096816114359951,0.9610779662375922,,
